Date,IVW,VUG,XLU,XLP,spread,inversion,growth,defensive,strategy,benchmark,cum_strategy,cum_benchmark
2005-01-04,-0.0078395504192025,-0.0088464129019038,-0.0069013893239829,-0.0034667305110608,1.9909999370574951,0,-0.00834298166055315,-0.00518405991752185,-0.00834298166055315,-0.0067635207890375,0.9916570183394469,0.9932364792109625
2005-01-05,-0.0052679542160535,-0.003966622078415,-0.0157283218710154,-0.0052170695440512,1.9949998855590836,0,-0.00461728814723425,-0.0104726957075333,-0.00461728814723425,-0.007544991927383775,0.9870782521425464,0.9857425179933327
2005-01-06,0.0031774237042923,-0.000199064227988,0.0052022006813021,0.0048074545879568,2.004999876022339,0,0.0014891797381521498,0.00500482763462945,0.0014891797381521498,0.0032470036863908,0.9885481890756078,0.9889432275830892
2005-01-07,-0.0003517926896797,-0.0023903808442797,0.0,0.004785101981428,2.007999897003174,0,-0.0013710867669797001,0.002392550990714,-0.0013710867669797001,0.0005107321118671498,0.9871928037350445,0.9894483126462293
2005-01-10,0.0056327653780019,0.0041926211914016,0.0051763032494993,0.0060606117101218,2.00499987602234,0,0.00491269328470175,0.00561845747981055,0.00491269328470175,0.00526557538225615,0.9920425791926595,0.9946583273233142
2005-01-11,-0.0061262636539848,-0.0033792765075448,-0.0029424681246585,-0.0043029910680846,1.941999912261963,0,-0.0047527700807648,-0.00362272959637155,-0.0047527700807648,-0.004187749838568175,0.9873276289034278,0.9904929470736354
2005-01-12,0.00387487862805,0.0035904403779236,0.0029511517947455,0.0030248888698005,1.944000005722046,0,0.0037326595029868,0.002988020332273,0.0037326595029868,0.0033603399176299,0.9910129867600156,0.9938213400618178
2005-01-13,-0.0085969202659819,-0.0113301366424931,0.004781018858188,-0.0064622242737446,1.8849997520446775,0,-0.009963528454237501,-0.0008406027077782997,-0.009963528454237501,-0.0054020655810079,0.9811390006679133,0.9884526520069987
2005-01-14,0.0065477912263136,0.007841385374721,0.008418744538857,0.0056375584002852,1.8960001468658447,0,0.0071945883005173,0.0070281514695711,0.0071945883005173,0.0071113698850442005,0.9881978918432999,0.9954819044292734
2005-01-18,0.0091417151249864,0.0061833941682734,0.0087115532301222,0.0103491412893388,1.8930001258850095,0,0.007662554646629899,0.009530347259730499,0.007662554646629899,0.0085964509531802,0.9957700121912335,1.004039515795478
2005-01-19,-0.009755846449154,-0.00852478245726,-0.0043181943916086,-0.001707436376044,1.8599998950958248,0,-0.009140314453207,-0.0030128153838263,-0.009140314453207,-0.00607656491851665,0.986668361156732,0.9979384044969908
2005-01-20,-0.0084446877416288,-0.0081979941643585,-0.0032527989508328,-0.0008548242688513,1.8580000400543213,0,-0.00832134095299365,-0.00205381160984205,-0.00832134095299365,-0.005187576281417849,0.9784579573160154,0.9927615228995063
2005-01-21,-0.0055005078172613,-0.0070566333731844,-0.0039883778807914,-0.0085578951248,1.8400001525878904,0,-0.00627857059522285,-0.0062731365027956995,-0.00627857059522285,-0.006275853549009275,0.9723146399565492,0.9865310969726976
2005-01-24,-0.0064223407001865,-0.0050762600434615,0.0087367084269252,-0.0038846266110968,1.821000099182129,0,-0.005749300371824,0.0024260409079141995,-0.005749300371824,-0.0016616297319549003,0.9667245110355172,0.9848918475704697
2005-01-25,0.0068231155571518,0.0026527511624858,-0.0057738594706023,0.0038997757838843,1.8280000686645512,0,0.0047379333598187995,-0.000937041843359,0.0047379333598187995,0.0019004457582298996,0.9713047873461068,0.9867635811045001
2005-01-26,0.0033887042305129,0.0079386473690403,0.0145193752396972,-0.0008634409946598,1.82699990272522,0,0.0056636757997766,0.0068279671225187,0.0056636757997766,0.00624582146114765,0.976805942764406,0.9929267302564415
2005-01-27,0.0007107135155199,0.0002018780989869,0.0050085568221118,0.0056155709384402,1.8199996948242188,0,0.0004562958072534,0.005312063880276,0.0004562958072534,0.0028841798437647,0.9772516552205895,0.9957905095181823
2005-01-28,-0.0008877167724925,-0.0052495921083703,0.0010678429396291,0.0004293249274631,1.7309999465942387,0,-0.0030686544404313998,0.0007485839335461001,-0.0030686544404313998,-0.0011600352534426497,0.9742528075893779,0.9946353574220975
2005-01-31,0.0044442078319368,0.0105543024821643,0.0113799829566931,0.0025766221308149,1.7109999656677246,0,0.0074992551570505495,0.006978302543754,0.0074992551570505495,0.007238778850402275,0.9815589779809635,1.001835302811267
2005-02-01,0.0070794996938723,0.0036152448927992,0.006680634609782,0.0004281796703187,1.6740002632141109,0,0.00534737229333575,0.0035544071400503497,0.00534737229333575,0.00445088971669305,0.9868077392640938,1.0062943612583697
2005-02-02,0.005096947435462,0.0044024624303067,0.0038423123961077,0.008133279046711,1.681999921798706,0,0.00474970493288435,0.0059877957214093495,0.00474970493288435,0.00536875032714685,0.991494784851085,1.0116969044395816
2005-02-03,-0.0029724140354515,-0.0047818158775316,0.002783017492455,-0.0016981739214531,1.7310001850128174,0,-0.00387711495649155,0.0005424217855009499,-0.00387711495649155,-0.0016673465854953001,0.9876506455914554,1.010010055060408
2005-02-04,0.0101715648962015,0.0064061035743852,0.0097161749768055,0.0055290876142366,1.6510000228881836,0,0.00828883423529335,0.00762263129552105,0.00828883423529335,0.0079557327654072,0.9958371180751435,1.0180454251488429
2005-02-07,-0.0019097281446325,0.004177797418893,-0.0020625133400576,-0.0021151968076139,1.6150000095367432,0,0.00113403463713025,-0.0020888550738357497,0.00113403463713025,-0.00047741021835275,0.9969664318599807,1.0175593998601296
2005-02-08,-0.0008698607651694,0.0003962659224565,0.0058541599991976,0.0012721733323877,1.5720002651214608,0,-0.00023679742135645002,0.0035631666657926497,-0.00023679742135645002,0.0016631846222180998,0.9967303527797373,1.0192517890061705
2005-02-09,-0.0085305503115146,-0.0093070565391488,-0.0058200882712483,-0.0088907430408988,1.5099999904632568,0,-0.0089188034253317,-0.00735541565607355,-0.0089188034253317,-0.008137109540702625,0.9878407106952334,1.0109580255494703
2005-02-10,0.0052675174763572,0.0019990561198783,0.0010333880466606,-0.0004277191137094,1.6059999465942385,0,0.00363328679811775,0.0003028344664756,0.00363328679811775,0.0019680606322966753,0.9914298193080455,1.0129476522404586
2005-02-11,0.0061138581944277,0.0111707324140435,0.0006882823256542,0.0059833389277967,1.6009998321533203,0,0.0086422953042356,0.00333581062672545,0.0086422953042356,0.005989052965480525,0.9999980485799306,1.0190142493809857
2005-02-14,0.0015623792278092,-0.0015782161409754,0.0089376338678501,0.000424723794081,1.5909998416900637,0,-7.918456583100092e-06,0.00468117883096555,-7.918456583100092e-06,0.002336630187191225,0.9999901301387997,1.0213953088372674
2005-02-15,0.0041604776866468,0.0023708317814328,-0.0017040537158988,0.0016982442566886,1.5659999847412114,0,0.0032656547340398,-2.9047296050999398e-06,0.0032656547340398,0.00163137500221735,1.0032557526412804,1.0230615876114866
2005-02-16,0.0010358528925737,0.0019712853150799,0.0027310452886679,0.0025432934249041,1.63100004196167,0,0.0015035691038267998,0.002637169356786,0.0015035691038267998,0.0020703692303063997,1.0047642169941884,1.0251797028431857
2005-02-17,-0.0084498966720162,-0.0070820861742381,-0.0020423849326789,-0.0063423488640664,1.6579999923706057,0,-0.0077659914231271495,-0.00419236689837265,-0.0077659914231271495,-0.0059791791607499,0.9969612267027465,1.019049969727922
2005-02-18,0.0031302788797056,-0.0019816278298085,-0.010573321273915,-0.0012762701644094,1.7080001831054688,0,0.00057432552494855,-0.0059247957191622,0.00057432552494855,-0.0026752350971068254,0.997533806982626,1.0163237714832003
2005-02-22,-0.0140433766785044,-0.009926493005107,-0.0237846467307327,-0.014912774974226,1.7119998931884766,0,-0.0119849348418057,-0.01934871085247935,-0.0119849348418057,-0.015666822847142523,0.9855784293034408,1.0004012070000332
2005-02-23,0.0058031655872909,0.0022053599508382,0.0052963421190614,0.0025951381083741,1.6430001258850098,0,0.00400426276906455,0.00394574011371775,0.00400426276906455,0.00397500144139115,0.9895249443138937,1.0043778032398276
2005-02-24,0.0087412300059355,0.0054022547575316,0.0077276743239624,0.0047455214989415,1.6440000534057615,0,0.00707174238173355,0.00623659791145195,0.00707174238173355,0.006654170146592749,0.9965226098003808,1.0110611040340465
2005-02-25,0.007452386096397,0.0079603681038507,0.0195186672042002,0.0034353302267453,1.5969998836517334,0,0.00770637710012385,0.01147699871547275,0.00770637710012385,0.0095916879077983,1.004202188820302,1.020758886599655
2005-02-28,-0.0043010761889767,-0.0031586442993325,-0.0068376244369008,-0.0021397750082216,1.6690001487731934,0,-0.0037298602441546,-0.0044886997225612,-0.0037298602441546,-0.0041092799833579,1.0004566549991283,1.0165643025391164
2005-03-01,0.0029374962775299,0.0031686529468999,0.0027542071325534,0.0081477998433101,1.6800003051757812,0,0.0030530746122149,0.00545100348793175,0.0030530746122149,0.004252039050073325,1.0035111238131276,1.0208867736504232
2005-03-02,0.0024114798127579,0.0019740238221179,-0.0010295827877263,-0.0025522280263736,1.7020001411437988,0,0.0021927518174379,-0.00179090540704995,0.0021927518174379,0.00020092320519397497,1.005711574653688,1.0210918934931252
2005-03-03,0.000343485181196,-0.0017728687109063,0.0051540366035864,0.0068227910832439,1.690999984741211,0,-0.00071469176485515,0.00598841384341515,-0.00071469176485515,0.00263686103928,1.0049928008734634,1.023784370924602
2005-03-04,0.0087617611611658,0.0096726136793066,0.0157267123135964,0.0050826275122337,1.618000030517578,0,0.0092171874202362,0.01040466991291505,0.0092171874202362,0.009810928666575625,1.0142560078751024,1.033828646357698
2005-03-07,0.0001702771493572,0.0050829568515233,0.0070687172866517,-0.0029498205921347,1.626999855041504,0,0.00262661700044025,0.0020594483472585,0.00262661700044025,0.0023430326738493753,1.016920069948186,1.0362509406552756
2005-03-08,-0.0044271297642488,-0.006613456160334,-0.006685034907449,-0.0046492465189282,1.683000087738037,0,-0.0055202929622914,-0.0056671407131885995,-0.0055202929622914,-0.005593716837739999,1.011306373242838,1.0304544463204082
2005-03-09,-0.006841059664062,-0.0088114894855421,-0.0178330072959271,-0.007219067882294,1.8220000267028809,0,-0.00782627457480205,-0.01252603758911055,-0.00782627457480205,-0.0101761560819563,1.0033916118865924,1.0199683810393059
2005-03-10,0.002238380786349,0.0001975849437083,0.0065095285687379,0.0021392864194633,1.772000074386597,0,0.00121798286502865,0.0043244074941006,0.00121798286502865,0.002771195179564625,1.0046137256767838,1.0227949125001503
2005-03-11,-0.0085906985851916,-0.0057281751379985,-0.0044253808963269,-0.0076829688240864,1.8429999351501465,0,-0.0071594368615950504,-0.00605417486020665,-0.0071594368615950504,-0.006606805860900851,0.9974212571375091,1.0160375050777446
2005-03-14,0.002599481103845,0.0023841138037861,0.0153851968560256,0.0030110057303434,1.8039999008178704,0,0.00249179745381555,0.0091981012931845,0.00249179745381555,0.005844949373500025,0.9999066288864257,1.0219761928565012
2005-03-15,-0.007260140041739,-0.0043604637489413,-0.0043775000420259,-0.0060035784376049,1.804999828338623,0,-0.00581030189534015,-0.005190539239815399,-0.00581030189534015,-0.0055004205675777745,0.9940968695054437,1.0163548939857385
2005-03-16,-0.0076610059853828,-0.0095537387173306,-0.0091311121929557,-0.0025884207989184,1.7860000133514404,0,-0.0086073723513567,-0.00585976649593705,-0.0086073723513567,-0.007233569423646875,0.9855403075962924,1.0090030203010294
2005-03-17,0.0007013477835708,0.0014065218195951,0.0058020766059927,0.003460590123645,1.7429997920989986,0,0.00105393480158295,0.00463133336481885,0.00105393480158295,0.0028426340832009003,0.9865790028248309,1.0118712466765898
2005-03-18,0.0017534925929918,-0.0050168899930839,-0.0030086088081809,-0.0032029810527771,1.7690000534057615,0,-0.00163169870004605,-0.003105794930479,-0.00163169870004605,-0.0023687468152625247,0.9849692031484288,1.0094743798835688
2005-03-21,-0.0040258950837949,0.0006050929679388,-0.0003426186978912,-0.0056452528441677,1.7680001258850098,0,-0.0017104010579280498,-0.00299393577102945,-0.0017104010579280498,-0.00235216841447875,0.9832845107813372,1.0070999261319813
2005-03-22,-0.0096661119569448,-0.0072565332529072,-0.0202405210290637,-0.0056767263942205,1.808000087738037,0,-0.008461322604926,-0.0129586237116421,-0.008461322604926,-0.01070997315828405,0.9749646233231893,0.996313912955398
2005-03-23,0.0035496585848151,-0.0010154062232112,-0.0049014943729855,0.0065878040756917,1.8459999561309812,0,0.00126712618080195,0.0008431548513531,0.00126712618080195,0.0010551405160775249,0.9762000265227578,0.9973651641316889
2005-03-24,0.000353270478868,0.004685457445003,0.0105556685995928,-0.0004365668886542,1.821000099182129,0,0.0025193639619355,0.0050595508554693,0.0025193639619355,0.0037894574087024,0.9786594296892197,1.0011446369420893
2005-03-28,0.0023437233447964,0.0020273334212987,0.0017407762002359,0.0008733711232546,1.8519999980926516,0,0.0021855283830475502,0.00130707366174525,0.0021855283830475502,0.0017463010223964,0.9807983176501427,1.002892936845148
2005-03-29,-0.0102743911185185,-0.0107244407553283,-0.0125128882413994,-0.0021809470246477,1.819000005722046,0,-0.0104994159369234,-0.00734691763302355,-0.0104994159369234,-0.008923166784973475,0.9705005081628991,0.9939439559022069
2005-03-30,0.0139608570192173,0.0128860598727329,0.0161915402674788,0.0131120487508584,1.7960000038146973,0,0.0134234584459751,0.014651794509168599,0.0134234584459751,0.01403762647757185,0.9835279814060216,1.0078965698948021
2005-03-31,-0.0026476698590756,-0.0020193373574063,0.0096988138326572,-0.0069021681427137,1.7739999294281006,0,-0.0023335036082409496,0.0013983228449717501,-0.0023335036082409496,-0.0004675903816345997,0.9812329153126047,1.007425287153037
2005-04-01,-0.0061951148706946,-0.0072845348373733,0.0034303967077904,-0.0095573012433033,1.724000215530395,0,-0.00673982485403395,-0.00306345226775645,-0.00673982485403395,-0.0049016385608952,0.9746195773223847,1.0024872525183066
2005-04-04,0.0062337335662105,0.0032611566699052,0.0027348010049428,0.0057020576141211,1.7679998874664309,0,0.00474744511805785,0.00421842930953195,0.00474744511805785,0.0044829372137949,0.9792465302767074,1.006981339928976
2005-04-05,0.0042480261776229,0.0054853374708478,0.0057964570830417,0.0074135796953884,1.7419998645782466,0,0.0048666818242353495,0.00660501838921505,0.0048666818242353495,0.0057358501067252,0.9840122115670505,1.0127572339550779
2005-04-06,0.0003521774296948,0.0028296292723413,-0.0030512273863271,-0.0025969913946096,1.7339999675750728,0,0.00159090335101805,-0.0028241093904683504,0.00159090335101805,-0.0006166030197251501,0.9855776798918752,1.0121327647863727
2005-04-07,0.0072235084799945,0.004231560988025,0.0091811627409117,0.0069443922400302,1.772000074386597,0,0.00572753473400975,0.00806277749047095,0.00572753473400975,0.00689515611224035,0.9912226102865207,1.0191115782058882
2005-04-08,-0.0090958868320744,-0.0074241327076548,-0.0077497815243718,-0.004741574990979,1.7790002822875972,0,-0.0082600097698646,-0.0062456782576754,-0.0082600097698646,-0.00725284401377,0.9830351018414433,1.0117201208965338
2005-04-11,0.0003529993360498,-0.0008084362292789,0.0098469806106982,0.0025983300134155,1.748000144958496,0,-0.00022771844661454997,0.00622265531205685,-0.00022771844661454997,0.0029974684327211502,0.9828112466150845,1.0147527200216702
2005-04-12,0.0040584968146455,0.005259853673849,0.00941515841629,0.0038879999498369,1.6530001163482666,0,0.004659175244247251,0.00665157918306345,0.004659175244247251,0.00565537721365535,0.9873903364450813,1.0204915294319756
2005-04-13,-0.0089631531833802,-0.012476902303679,-0.0069954886493117,-0.0047336982432749,1.6570000648498535,0,-0.010720027743529599,-0.0058645934462933005,-0.010720027743529599,-0.008292310594911449,0.976805484644697,1.0120292967104494
2005-04-14,-0.0081572112934033,-0.0081519963453172,-0.0093923893896137,-0.0021613054438922,1.6459999084472652,0,-0.00815460381936025,-0.00577684741675295,-0.00815460381936025,-0.0069657256180566,0.9688400229088412,1.0049797783121295
2005-04-15,-0.0171641271009775,-0.0154100609101893,-0.0176092498684751,-0.0095320286382538,1.5469999313354492,0,-0.0162870940055834,-0.01357063925336445,-0.0162870940055834,-0.014928866629473925,0.9530604343793534,0.9899765692363894
2005-04-18,0.0023642593678021,0.0010430343334524,0.0037916128493515,-0.0065622991967688,1.437000036239624,0,0.0017036468506272501,-0.00138534317370865,0.0017036468506272501,0.0001591518384593,0.9546841127868413,0.9901341258274151
2005-04-19,0.0050823624577289,0.0043780951484817,0.0140798954404846,0.0026423897156935,1.3560001850128174,0,0.0047302288031053005,0.00836114257808905,0.0047302288031053005,0.006545685690597176,0.9591999870750126,0.9966152326066156
2005-04-20,-0.0131820910065143,-0.0112082674735224,-0.008804525054579,-0.0127360928019961,1.4040000438690186,0,-0.01219517924001835,-0.01077030892828755,-0.01219517924001835,-0.01148274408415295,0.9475023713056095,0.9851713549402252
2005-04-21,0.021958338819535,0.0167923069849058,0.0088827333024941,0.0169041990943079,1.4830002784729004,0,0.0193753229022204,0.012893466198401,0.0193753229022204,0.0161343945503107,0.9658605357002753,1.001066498280495
2005-04-22,-0.008057049843242,-0.0092889870132917,0.0064338480709209,-0.0104988994043685,1.397000074386597,0,-0.00867301842826685,-0.0020325256667237997,-0.00867301842826685,-0.005352772047495325,0.9574836094750111,0.9957080175108153
